EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",FJI,Fiji,2012,2012,5.18689,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2012,2012,17.56673,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2014,2014,19.7399,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2015,2015,19.35917,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ATG,Antigua and Barbuda,2017,2017,18.93446,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MLI,Mali,2013,2013,46.92474,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MLI,Mali,2014,2014,45.53566,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MLI,Mali,2015,2015,47.19874,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MLI,Mali,2016,2016,46.09155,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",MLI,Mali,2017,2017,45.98083,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SVN,Slovenia,2012,2012,2.69872,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SVN,Slovenia,2013,2013,2.39399,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SVN,Slovenia,2014,2014,2.82688,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SVN,Slovenia,2015,2015,1.71229,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SVN,Slovenia,2016,2016,2.38351,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DNK,Denmark,2012,2012,4.36301,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DNK,Denmark,2013,2013,4.40694,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DNK,Denmark,2014,2014,4.95747,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DNK,Denmark,2015,2015,4.83772,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DNK,Denmark,2016,2016,4.41056,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",TCD,Chad,2015,2015,43.63962,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",TCD,Chad,2016,2016,46.07314,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRN,Brunei Darussalam,2012,2012,4.22808,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRN,Brunei Darussalam,2013,2013,4.35844,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRN,Brunei Darussalam,2014,2014,7.33253,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRN,Brunei Darussalam,2015,2015,9.32006,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRN,Brunei Darussalam,2016,2016,8.80969,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRN,Brunei Darussalam,2017,2017,8.43302,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COL,Colombia,2012,2012,6.30923,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COL,Colombia,2013,2013,6.18328,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COL,Colombia,2014,2014,7.86901,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COL,Colombia,2015,2015,7.98055,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COL,Colombia,2016,2016,7.72005,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",COL,Colombia,2017,2017,7.88231,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LTU,Lithuania,2012,2012,0.81385,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LTU,Lithuania,2013,2013,0.67288,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LTU,Lithuania,2014,2014,0.63415,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LTU,Lithuania,2015,2015,0.59873,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LTU,Lithuania,2016,2016,0.64354,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ZWE,Zimbabwe,2012,2012,24.43465,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ZWE,Zimbabwe,2013,2013,25.19274,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BLZ,Belize,2012,2012,9.93833,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BLZ,Belize,2013,2013,10.42777,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BLZ,Belize,2014,2014,10.7557,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BLZ,Belize,2015,2015,10.86038,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BLZ,Belize,2016,2016,9.70342,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BLZ,Belize,2017,2017,10.27449,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SUR,Suriname,2012,2012,17.47242,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SUR,Suriname,2013,2013,16.57393,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SUR,Suriname,2014,2014,15.64392,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SUR,Suriname,2015,2015,12.79208,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",KOR,Republic of Korea,2012,2012,2.41362,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",KOR,Republic of Korea,2013,2013,3.42494,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",KOR,Republic of Korea,2014,2014,3.22648,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",KOR,Republic of Korea,2015,2015,1.90041,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",KOR,Republic of Korea,2016,2016,3.11061,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",CIV,Côte d'Ivoire,2014,2014,35.90643,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",CIV,Côte d'Ivoire,2016,2016,27.51935,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",CIV,Côte d'Ivoire,2017,2017,25.62218,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",KWT,Kuwait,2012,2012,6.4643,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",KWT,Kuwait,2013,2013,7.17308,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",KWT,Kuwait,2014,2014,7.14456,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",KWT,Kuwait,2015,2015,5.06882,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BLR,Belarus,2012,2012,4.9401,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BLR,Belarus,2013,2013,4.69081,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BLR,Belarus,2014,2014,3.8702,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BLR,Belarus,2015,2015,2.69259,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BLR,Belarus,2016,2016,2.0827,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",BLR,Belarus,2017,2017,2.6442,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRB,Barbados,2014,2014,4.80528,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRB,Barbados,2015,2015,3.55,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRB,Barbados,2016,2016,3.05586,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BRB,Barbados,2017,2017,5.23404,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LUX,Luxembourg,2012,2012,6.9862,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LUX,Luxembourg,2013,2013,7.67329,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LUX,Luxembourg,2014,2014,7.75636,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LUX,Luxembourg,2015,2015,7.283,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",LUX,Luxembourg,2016,2016,6.63814,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",MOZ,Mozambique,2012,2012,24.18372,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",MOZ,Mozambique,2013,2013,23.09983,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",MOZ,Mozambique,2014,2014,23.68071,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",MOZ,Mozambique,2015,2015,23.60986,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GEO,Georgia,2013,2013,4.88362,‡,UIS Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GEO,Georgia,2014,2014,2.67314,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GEO,Georgia,2015,2015,1.86308,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GEO,Georgia,2016,2016,1.64703,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GEO,Georgia,2017,2017,1.0993,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ZAF,South Africa,2015,2015,10.73237,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWZ,Eswatini,2012,2012,21.05839,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWZ,Eswatini,2013,2013,22.40693,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWZ,Eswatini,2014,2014,21.87114,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWZ,Eswatini,2015,2015,21.78889,‡,UIS Estimation
